city,Price,Address,Number_Beds,Number_Baths,Province,Population,Latitude,Longitude,Median_Family_Income,year,month
Calgary,259000.0,312-1040 15 Avenue SW,2,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,285000.0,1512-11010 Bonaventure Drive,3,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,475000.0,88 Dovercrest Way SE,5,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,238800.0,209-20 Mahogany Mews SE,1,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,385000.0,17-10910 Bonaventure Drive SE,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,949000.0,1020 Kildonan Place SW,4,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,271000.0,2104-1317 27 Street SE,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,824999.0,476 Skyview Shores Manor NE,6,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,620900.0,5988 Madigan Drive NE,7,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,429000.0,228 Rocky Ridge Court NW,3,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,774999.0,13034 Coventry Hills Way NE,7,6,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,200000.0,104-1331 15 Avenue SW,1,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,544500.0,111 Cornerstone Path NE,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,215000.0,1403,1,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,625000.0,212 Diamond Point SE,5,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,625000.0,168 West Creek Drive,5,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,749900.0,5204 Grove Hill Road SW,2,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,649900.0,11 Sage Valley Close NW,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,879900.0,121 ASPENMERE Place,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,439900.0,131 Evansview Gardens NW,2,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,749000.0,4804 Valiant Drive NW,4,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,250000.0,305-1053 10 Street SW,1,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,335000.0,112-214 Sherwood Square NW,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,729900.0,7949 Springbank Boulevard SW,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,365000.0,506,3,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,319900.0,113-9500 Oakfield Drive SW,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,229900.0,103-920 Royal Avenue SW,1,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,399900.0,102-1615 13 Avenue SW,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,629900.0,25 Rocky Ridge Close NW,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,300000.0,4304-450 Sage Valley Drive NW,2,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,549900.0,33 Carringvue Link NW,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,549900.0,33 Carringvue Link NW,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,848800.0,19 Lucas Terrace NW,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,299999.0,1701-1100 8 Avenue SW,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,589000.0,332 Hawthorn Drive NW,5,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,544900.0,445 Taradale Drive NE,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,1049900.0,1715 19 Avenue NW,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,580000.0,116 Taracove Crescent NE,5,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,525000.0,7819 hunterquay Way NW,5,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,1199999.0,6427 Larkspur Way SW,4,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,300000.0,4213-240 Skyview Ranch Road NE,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,980000.0,1592 Evergreen Hill SW,4,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,529000.0,6142 Bowness Road NW,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,597633.0,111 Sweet Clover Link,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,519000.0,26 Nolan Hill Heights NW,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,775000.0,521 30 Street NW,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,469900.0,327 Rundleview Drive NE,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,384900.0,1602-135 13 Avenue SW,2,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,599900.0,436 Rocky Ridge Bay NW,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,750000.0,6064 Dalford Hill NW,4,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,274900.0,408-55 Spruce Place SW,1,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,399000.0,813-615 6 Avenue SE,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,724950.0,632 Lake Bonavista Drive SE,4,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,834900.0,2008 Broadview Road NW,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,549900.0,651 97 Avenue SE,3,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,899900.0,2816 7 Avenue NW,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,370000.0,2509-930 6 Avenue SW,1,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,849900.0,155 Lucas Heights NW,4,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,375000.0,16190 Shawbrooke Road SW,3,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,550000.0,24 McKernan Court SE,4,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,449900.0,59 Copperfield Terrace SE,3,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,599800.0,220 Lynnview Way SE,5,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,580000.0,2311 5 Avenue NW,2,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,920000.0,349 Dawson Circle,5,5,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,579999.0,129 Shawnee Common SW,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,459900.0,516 Hunts Crescent NW,5,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,335000.0,6572 Martingrove Drive NE,3,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,499900.0,12 Copperfield Rise SE,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,599900.0,1106 6 Street NE,3,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,225000.0,201-310 4 Avenue NE,2,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,2399900.0,112 Solace Ridge Place,5,5,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,549900.0,109 Shawinigan Road SW,5,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,299900.0,209-1919 31 Street SW,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,729000.0,4011 Norford Avenue NW,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,925000.0,28 Coach Ridge Bay SW,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,599900.0,94 Evanscrest Heights NW,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,680000.0,1103 Lake Huron Crescent SE,6,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,675000.0,99 Douglas Park Boulevard SE,3,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,579900.0,15 Taralake Road NE,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,239900.0,406-3830 Brentwood Road NW,1,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,514900.0,133 Sienna Park Green SW,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,199900.0,202-1710 11 Avenue SW,1,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,279900.0,7405-302 Skyview Ranch Drive NE,2,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,594900.0,5640 Temple Drive NE,5,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,1387000.0,82 Joseph Marquis Crescent SW,5,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,349900.0,1803-1088 6 Avenue SW,2,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,615000.0,36 Templeson Road NE,5,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,245000.0,202-2520 Palliser Drive SW,2,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,699900.0,167 Panamount Heights NW,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,665000.0,419 11 Street NE,6,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,1595000.0,127 Eagle Ridge Drive SW,4,5,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,280000.0,210-8 Prestwick Pond Terrace SE,2,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,1899000.0,1000 West Chestermere Drive,4,5,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,389000.0,156 Deerview Way SE,3,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,789777.0,127 Sherwood Bay NW,4,5,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,409900.0,11117 OAKFIELD Drive SW,4,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,435000.0,2408-930 6 Avenue SW,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,859000.0,101 Clarendon Road NW,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,659800.0,95 Copperstone Boulevard SE,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,449900.0,803-428 Nolan Hill Drive NW,2,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,599800.0,911 18 Avenue NW,3,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,159900.0,106B-7301 4A Street SW,1,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,499000.0,233 Mt Aberdeen Circle SE,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,675000.0,150 Marquis Common SE,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,324900.0,31 Falshire Terrace NE,4,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,649900.0,53 Kincora Landing,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,429900.0,167 Everhollow Heights SW,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,295000.0,201-76 Panatella Road NW,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,299000.0,3313-4641 128 Avenue NE,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,799900.0,3-1220 Prominence Way SW,2,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,1150000.0,2421 1 Street NE,1,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,469000.0,42 Covecreek Place NE,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,1150000.0,827 Canna Crescent SW,4,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,1499000.0,468 Discovery Place SW,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,299000.0,11-616 24 Avenue SW,2,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,1049900.0,174 Valley Pointe Way NW,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,399900.0,1111-3820 Brentwood Road NW,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,799900.0,3715 Spruce Drive SW,5,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,769900.0,104 38A Avenue SW,3,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,285000.0,41-131 Templehill Drive NE,3,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,429900.0,48 Whitaker Close NE,5,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,634900.0,125 Coral Springs Bay NE,4,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,225000.0,3407-181 Skyview Ranch Manor NE,1,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,1089000.0,1942 28 Avenue SW,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,829988.0,271 Belvedere Drive SE,5,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,359900.0,101-41 6A Street NE,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,250000.0,202-3522 44 Street SW,2,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,1225000.0,41 Elmont View SW,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,629900.0,14 Hidden Circle NW,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,899900.0,506 Oakhill Place SW,5,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,799142.0,46 Corner Meadows Grove NE,4,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,749900.0,604 15 Street NW,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,735000.0,246 Auburn Glen Circle SE,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,344900.0,2207-11 Mahogany Row SE,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,369900.0,404-320 Meredith Road NE,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,550000.0,1003 Woodview Crescent SW,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,684900.0,197 Hawkmere Close,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,610191.0,107 Sweet Clover Link,2,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,215000.0,1403-333 TARAVISTA Drive NE,1,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,619900.0,230 Bridleridge Way SW,5,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,524900.0,451 Rundlelawn Way NE,4,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,724800.0,83 Columbia Place NW,4,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,349900.0,35 Castlepark Road NE,3,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,310000.0,2309-4975 130 Avenue SE,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,599888.0,345 Mahogany Boulevard SE,4,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,575000.0,304 West Creek Circle,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,760000.0,3212 30 Street SW,4,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,649900.0,220 Citadel Crest Circle NW,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,899900.0,91 Wentworth Manor SW,5,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,599888.0,345 Mahogany Boulevard SE,4,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,649900.0,220 Citadel Crest Circle NW,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,899900.0,91 Wentworth Manor SW,5,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,2950000.0,3812 2 Street SW,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,1350000.0,415 7A Street NE,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,628800.0,54 Everglen Crescent SW,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,310000.0,1407-240 Skyview Ranch Road NE,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,459000.0,16 Erin Croft Green SE,4,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,304777.0,2208-240 Skyview Ranch Road NE,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,388900.0,127 Martin Crossing Court NE,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,560000.0,10093 46 Street NE,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,650000.0,4636 Monterey Avenue NW,4,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,269900.0,3304-1317 27 Street SE,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,314900.0,420-30 Sierra Morena Mews SW,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,399900.0,3223 Doverville Crescent SE,3,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,325000.0,1101,3,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,300000.0,303,3,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,735000.0,2415 52 Avenue SW,4,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,260000.0,2212,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,559900.0,64 Falbury Bay NE,5,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,1498000.0,116 Lake Tahoe Place SE,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,349900.0,1707,2,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,849000.0,60 Lott Creek Hollow,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,428000.0,615-20 Kincora Glen Park NW,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,259900.0,203-1616 8 Avenue NW,2,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,598800.0,23 Candle Terrace SW,2,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,445000.0,97 Aspen Hills Drive SW,2,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,730000.0,319 32 Avenue NE,3,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,1189000.0,287 Hampstead Way NW,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,325900.0,161-10 Coachway Road SW,2,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,620000.0,263 Lucas Boulevard NW,4,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,339000.0,1416-1053 10 Street SW,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,459900.0,311-1321 Kensington Close NW,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,575000.0,215 Martin Crossing Close NE,4,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,489900.0,223 Pinemill Mews NE,5,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,325000.0,3418-10 Country Village Park NE,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,465000.0,408 Quarry Villas SE,2,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,650000.0,8223 7 Street SW,4,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,389900.0,2404-310 Mckenzie Towne Gate SE,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,914900.0,34 Sherwood Court NW,5,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,935000.0,3921 16 Street SW,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,1995000.0,1929 45 Avenue SW,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,990000.0,706-738 1 Avenue SW,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,1199000.0,911-550 Riverfront Avenue SE,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,400000.0,123 Harvest Glen Rise NE,3,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,538500.0,202 Tuscany Vista Point NW,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,650000.0,233165-233191 Range Road 280,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,1999000.0,10632 Mapleglen Crescent SE,5,5,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,939900.0,624 Seattle Drive SW,4,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,675000.0,7448 Huntertown Crescent NW,3,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,549000.0,244 Christie Park Mews SW,3,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,439900.0,4803 32 Avenue NW,3,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,699900.0,3323 38 Street NE,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,624900.0,6548 Martingrove Drive NE,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,319000.0,3210-302 Skyview Ranch Drive NE,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,699900.0,533 Savanna Drive NE,6,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,439800.0,117-60 Sierra Morena Landing SW,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,294900.0,214-2440 34 Avenue SW,1,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,594900.0,6548 Martingrove Drive NE,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,1475000.0,2646 Evercreek Bluffs Way SW,5,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,289900.0,53A Fonda Green SE,3,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,574999.0,5206 Forego Avenue SE,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,1599900.0,2420 Sandhurst Avenue SW,4,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,214900.0,101C-5601 Dalton Drive NW,2,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,295000.0,4308-31 Country Village Manor NE,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,1595000.0,66 Juneberry Heights,5,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,594900.0,43 TEMPLEMONT Way NE,5,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,279900.0,930-1304 15 Avenue SW,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,529900.0,305-8445 Broadcast Avenue SW,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,269900.0,4108-10 Prestwick Bay SE,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,720000.0,230 Auburn Glen Circle SE,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,259900.0,601-1328 13 Avenue SW,2,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,472000.0,708-1111 10 Street SW,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,359900.0,2304-77 Spruce Place SW,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,999999.0,25 Strathridge Way SW,5,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,319900.0,224-4 Sage Hill Terrace NW,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,325000.0,501-111 14 Avenue SE,2,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,929900.0,2111 Broadview Road NW,5,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,249900.0,43 Abbeydale Villas NE,2,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,965000.0,84 Crestbrook Way SW,4,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,245000.0,224 Storybook Terrace NW,2,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,700000.0,22 Christie Gardens SW,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,475000.0,440 Berkley Crescent NW,5,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,399900.0,605-215 13 Avenue SW,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,919900.0,2638 31 Street SW,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,2495000.0,2121 7 Street SW,4,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,539900.0,603-519 Riverfront Avenue SE,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,259900.0,206-140 Panatella Landing NW,1,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,1359999.0,916 35A Street NW,3,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,1050000.0,132 Carrington Close NW,6,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,299900.0,24-15 Aspenmont Heights SW,1,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,668000.0,410-732 57 Avenue SW,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,249900.0,627 53 Avenue SW,5,4,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,550000.0,3812 14 Avenue NE,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,379900.0,201-910 18 Avenue SW,2,2,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,179900.0,202,1,1,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,399900.0,228 Skyview Ranch Circle NE,2,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,420000.0,608 Citadel Heights NW,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
Calgary,525000.0,101 West Lakeview Point,3,3,Alberta,1306784,51.05,-114.0667,100000.0,2023,10
