city,Type of unit,year,month,VALUE
Vancouver,One bedroom units,2021,3,1437.0
Vancouver,One bedroom units,2021,4,1434.0
Vancouver,One bedroom units,2021,4,1376.0
Vancouver,One bedroom units,2021,4,1434.0
Vancouver,One bedroom units,2021,4,1437.0
Vancouver,One bedroom units,2021,5,1434.0
Vancouver,One bedroom units,2021,5,1376.0
Vancouver,One bedroom units,2021,5,1434.0
Vancouver,One bedroom units,2021,5,1437.0
Vancouver,One bedroom units,2021,6,1434.0
Vancouver,One bedroom units,2021,6,1376.0
Vancouver,One bedroom units,2021,6,1434.0
Vancouver,One bedroom units,2021,6,1437.0
Vancouver,One bedroom units,2021,7,1434.0
Vancouver,One bedroom units,2021,7,1376.0
Vancouver,One bedroom units,2021,7,1434.0
Vancouver,One bedroom units,2021,7,1437.0
Vancouver,One bedroom units,2021,8,1434.0
Vancouver,One bedroom units,2021,8,1376.0
Vancouver,One bedroom units,2021,8,1434.0
Vancouver,One bedroom units,2021,8,1437.0
Vancouver,One bedroom units,2021,9,1434.0
Vancouver,One bedroom units,2021,9,1376.0
Vancouver,One bedroom units,2021,9,1434.0
Vancouver,One bedroom units,2021,9,1437.0
Vancouver,One bedroom units,2021,10,1434.0
Vancouver,One bedroom units,2021,10,1376.0
Vancouver,One bedroom units,2021,10,1434.0
Vancouver,One bedroom units,2021,10,1437.0
Vancouver,One bedroom units,2021,11,1434.0
Vancouver,One bedroom units,2021,11,1376.0
Vancouver,One bedroom units,2021,11,1434.0
Vancouver,One bedroom units,2021,11,1437.0
Vancouver,One bedroom units,2021,12,1434.0
Vancouver,One bedroom units,2021,12,1376.0
Vancouver,One bedroom units,2021,12,1434.0
Vancouver,One bedroom units,2021,12,1437.0
Vancouver,One bedroom units,2022,1,1543.0
Vancouver,One bedroom units,2022,1,1658.0
Vancouver,One bedroom units,2022,1,1543.0
Vancouver,One bedroom units,2022,1,1546.0
Vancouver,One bedroom units,2022,2,1543.0
Vancouver,One bedroom units,2022,2,1658.0
Vancouver,One bedroom units,2022,2,1543.0
Vancouver,One bedroom units,2022,2,1546.0
Vancouver,One bedroom units,2022,3,1543.0
Vancouver,One bedroom units,2022,3,1658.0
Vancouver,One bedroom units,2022,3,1543.0
Vancouver,One bedroom units,2022,3,1546.0
Vancouver,One bedroom units,2022,4,1543.0
Vancouver,One bedroom units,2022,4,1658.0
Vancouver,One bedroom units,2022,4,1543.0
Vancouver,One bedroom units,2022,4,1546.0
Vancouver,One bedroom units,2022,5,1543.0
Vancouver,One bedroom units,2022,5,1658.0
Vancouver,One bedroom units,2022,5,1543.0
Vancouver,One bedroom units,2022,5,1546.0
Vancouver,One bedroom units,2022,6,1543.0
Vancouver,One bedroom units,2022,6,1658.0
Vancouver,One bedroom units,2022,6,1543.0
Vancouver,One bedroom units,2022,6,1546.0
Vancouver,One bedroom units,2022,7,1543.0
Vancouver,One bedroom units,2022,7,1658.0
Vancouver,One bedroom units,2022,7,1543.0
Vancouver,One bedroom units,2022,7,1546.0
Vancouver,One bedroom units,2022,8,1543.0
Vancouver,One bedroom units,2022,8,1658.0
Vancouver,One bedroom units,2022,8,1543.0
Vancouver,One bedroom units,2022,8,1546.0
Vancouver,One bedroom units,2022,9,1543.0
Vancouver,One bedroom units,2022,9,1658.0
Vancouver,One bedroom units,2022,9,1543.0
Vancouver,One bedroom units,2022,9,1546.0
Vancouver,One bedroom units,2022,10,1543.0
Vancouver,One bedroom units,2022,10,1658.0
Vancouver,One bedroom units,2022,10,1543.0
Vancouver,One bedroom units,2022,10,1546.0
Vancouver,One bedroom units,2022,11,1543.0
Vancouver,One bedroom units,2022,11,1658.0
Vancouver,One bedroom units,2022,11,1543.0
Vancouver,One bedroom units,2022,11,1546.0
Vancouver,One bedroom units,2022,12,1543.0
Vancouver,One bedroom units,2022,12,1658.0
Vancouver,One bedroom units,2022,12,1543.0
Vancouver,One bedroom units,2022,12,1546.0
Vancouver,One bedroom units,2023,1,1697.0
Vancouver,One bedroom units,2023,1,2102.0
Vancouver,One bedroom units,2023,1,1696.0
Vancouver,One bedroom units,2023,1,1700.0
Vancouver,One bedroom units,2023,2,1697.0
Vancouver,One bedroom units,2023,2,2102.0
Vancouver,One bedroom units,2023,2,1696.0
Vancouver,One bedroom units,2023,2,1700.0
Vancouver,One bedroom units,2023,3,1697.0
Vancouver,One bedroom units,2023,3,2102.0
Vancouver,One bedroom units,2023,3,1696.0
Vancouver,One bedroom units,2023,3,1700.0
Vancouver,One bedroom units,2023,4,1697.0
Vancouver,One bedroom units,2023,4,2102.0
Vancouver,One bedroom units,2023,4,1696.0
Vancouver,One bedroom units,2023,4,1700.0
Vancouver,One bedroom units,2023,5,1697.0
Vancouver,One bedroom units,2023,5,2102.0
Vancouver,One bedroom units,2023,5,1696.0
Vancouver,One bedroom units,2023,5,1700.0
Vancouver,One bedroom units,2023,6,1697.0
Vancouver,One bedroom units,2023,6,2102.0
Vancouver,One bedroom units,2023,6,1696.0
Vancouver,One bedroom units,2023,6,1700.0
Vancouver,One bedroom units,2023,7,1697.0
Vancouver,One bedroom units,2023,7,2102.0
Vancouver,One bedroom units,2023,7,1696.0
Vancouver,One bedroom units,2023,7,1700.0
Vancouver,One bedroom units,2023,8,1697.0
Vancouver,One bedroom units,2023,8,2102.0
Vancouver,One bedroom units,2023,8,1696.0
Vancouver,One bedroom units,2023,8,1700.0
Vancouver,One bedroom units,2023,9,1697.0
Vancouver,One bedroom units,2023,9,2102.0
Vancouver,One bedroom units,2023,9,1696.0
Vancouver,One bedroom units,2023,9,1700.0
Vancouver,One bedroom units,2023,10,1697.0
Vancouver,One bedroom units,2023,10,2102.0
Vancouver,One bedroom units,2023,10,1696.0
Vancouver,One bedroom units,2023,10,1700.0
Vancouver,One bedroom units,2023,11,1697.0
Vancouver,One bedroom units,2023,11,2102.0
Vancouver,One bedroom units,2023,11,1696.0
Vancouver,One bedroom units,2023,11,1700.0
Vancouver,One bedroom units,2023,12,1697.0
Vancouver,One bedroom units,2023,12,2102.0
Vancouver,One bedroom units,2023,12,1696.0
Vancouver,One bedroom units,2023,12,1700.0
Vancouver,One bedroom units,2024,1,1769.0
Vancouver,One bedroom units,2024,1,1434.0
Vancouver,One bedroom units,2024,1,1769.0
Vancouver,One bedroom units,2024,1,1771.0
Vancouver,One bedroom units,2024,2,1769.0
Vancouver,One bedroom units,2024,2,1434.0
Vancouver,One bedroom units,2024,2,1769.0
Vancouver,One bedroom units,2024,2,1771.0
Vancouver,One bedroom units,2024,3,1769.0
Vancouver,One bedroom units,2024,3,1434.0
Vancouver,One bedroom units,2024,3,1769.0
Vancouver,One bedroom units,2024,3,1771.0
Vancouver,One bedroom units,2024,4,1769.0
Vancouver,One bedroom units,2024,4,1434.0
Vancouver,One bedroom units,2024,4,1769.0
Vancouver,One bedroom units,2024,4,1771.0
Vancouver,One bedroom units,2024,5,1769.0
Vancouver,One bedroom units,2024,5,1434.0
Vancouver,One bedroom units,2024,5,1769.0
Vancouver,One bedroom units,2024,5,1771.0
Vancouver,One bedroom units,2024,6,1769.0
Vancouver,One bedroom units,2024,6,1434.0
Vancouver,One bedroom units,2024,6,1769.0
Vancouver,One bedroom units,2024,6,1771.0
Vancouver,One bedroom units,2024,7,1769.0
Vancouver,One bedroom units,2024,7,1434.0
Vancouver,One bedroom units,2024,7,1769.0
Vancouver,One bedroom units,2024,7,1771.0
Vancouver,One bedroom units,2024,8,1769.0
Vancouver,One bedroom units,2024,8,1434.0
Vancouver,One bedroom units,2024,8,1769.0
Vancouver,One bedroom units,2024,8,1771.0
Vancouver,One bedroom units,2024,9,1769.0
Vancouver,One bedroom units,2024,9,1434.0
Vancouver,One bedroom units,2024,9,1769.0
Vancouver,One bedroom units,2024,9,1771.0
Vancouver,One bedroom units,2024,10,1769.0
Vancouver,One bedroom units,2024,10,1434.0
Vancouver,One bedroom units,2024,10,1769.0
Vancouver,One bedroom units,2024,10,1771.0
Vancouver,One bedroom units,2024,11,1769.0
Vancouver,One bedroom units,2024,11,1434.0
Vancouver,One bedroom units,2024,11,1769.0
Vancouver,One bedroom units,2024,11,1771.0
Vancouver,One bedroom units,2024,12,1769.0
Vancouver,One bedroom units,2024,12,1434.0
Vancouver,One bedroom units,2024,12,1769.0
Vancouver,One bedroom units,2024,12,1771.0
Vancouver,Two bedroom units,2018,1,1652.0
Vancouver,Two bedroom units,2018,1,1756.0
Vancouver,Two bedroom units,2018,1,1649.0
Vancouver,Two bedroom units,2018,1,1651.0
Vancouver,Two bedroom units,2018,2,1652.0
Vancouver,Two bedroom units,2018,2,1756.0
Vancouver,Two bedroom units,2018,2,1649.0
Vancouver,Two bedroom units,2018,2,1651.0
Vancouver,Two bedroom units,2018,3,1652.0
Vancouver,Two bedroom units,2018,3,1756.0
Vancouver,Two bedroom units,2018,3,1649.0
Vancouver,Two bedroom units,2018,3,1651.0
Vancouver,Two bedroom units,2018,4,1652.0
Vancouver,Two bedroom units,2018,4,1756.0
Vancouver,Two bedroom units,2018,4,1649.0
Vancouver,Two bedroom units,2018,4,1651.0
Vancouver,Two bedroom units,2018,5,1652.0
Vancouver,Two bedroom units,2018,5,1756.0
Vancouver,Two bedroom units,2018,5,1649.0
Vancouver,Two bedroom units,2018,5,1651.0
Vancouver,Two bedroom units,2018,6,1652.0
Vancouver,Two bedroom units,2018,6,1756.0
Vancouver,Two bedroom units,2018,6,1649.0
Vancouver,Two bedroom units,2018,6,1651.0
Vancouver,Two bedroom units,2018,7,1652.0
Vancouver,Two bedroom units,2018,7,1756.0
Vancouver,Two bedroom units,2018,7,1649.0
Vancouver,Two bedroom units,2018,7,1651.0
Vancouver,Two bedroom units,2018,8,1652.0
Vancouver,Two bedroom units,2018,8,1756.0
Vancouver,Two bedroom units,2018,8,1649.0
Vancouver,Two bedroom units,2018,8,1651.0
Vancouver,Two bedroom units,2018,9,1652.0
Vancouver,Two bedroom units,2018,9,1756.0
Vancouver,Two bedroom units,2018,9,1649.0
Vancouver,Two bedroom units,2018,9,1651.0
Vancouver,Two bedroom units,2018,10,1652.0
Vancouver,Two bedroom units,2018,10,1756.0
Vancouver,Two bedroom units,2018,10,1649.0
Vancouver,Two bedroom units,2018,10,1651.0
Vancouver,Two bedroom units,2018,11,1652.0
Vancouver,Two bedroom units,2018,11,1756.0
Vancouver,Two bedroom units,2018,11,1649.0
Vancouver,Two bedroom units,2018,11,1651.0
Vancouver,Two bedroom units,2018,12,1652.0
Vancouver,Two bedroom units,2018,12,1756.0
Vancouver,Two bedroom units,2018,12,1649.0
Vancouver,Two bedroom units,2018,12,1651.0
Vancouver,Two bedroom units,2019,1,1752.0
Vancouver,Two bedroom units,2019,1,1881.0
Vancouver,Two bedroom units,2019,1,1748.0
Vancouver,Two bedroom units,2019,1,1750.0
Vancouver,Two bedroom units,2019,2,1752.0
Vancouver,Two bedroom units,2019,2,1881.0
Vancouver,Two bedroom units,2019,2,1748.0
Vancouver,Two bedroom units,2019,2,1750.0
Vancouver,Two bedroom units,2019,3,1752.0
Vancouver,Two bedroom units,2019,3,1881.0
Vancouver,Two bedroom units,2019,3,1748.0
Vancouver,Two bedroom units,2019,3,1750.0
Vancouver,Two bedroom units,2019,4,1752.0
Vancouver,Two bedroom units,2019,4,1881.0
Vancouver,Two bedroom units,2019,4,1748.0
Vancouver,Two bedroom units,2019,4,1750.0
Vancouver,Two bedroom units,2019,5,1752.0
Vancouver,Two bedroom units,2019,5,1881.0
Vancouver,Two bedroom units,2019,5,1748.0
Vancouver,Two bedroom units,2019,5,1750.0
Vancouver,Two bedroom units,2019,6,1752.0
Vancouver,Two bedroom units,2019,6,1881.0
Vancouver,Two bedroom units,2019,6,1748.0
Vancouver,Two bedroom units,2019,6,1750.0
Vancouver,Two bedroom units,2019,7,1752.0
Vancouver,Two bedroom units,2019,7,1881.0
Vancouver,Two bedroom units,2019,7,1748.0
Vancouver,Two bedroom units,2019,7,1750.0
Vancouver,Two bedroom units,2019,8,1752.0
Vancouver,Two bedroom units,2019,8,1881.0
Vancouver,Two bedroom units,2019,8,1748.0
Vancouver,Two bedroom units,2019,8,1750.0
Vancouver,Two bedroom units,2019,9,1752.0
Vancouver,Two bedroom units,2019,9,1881.0
Vancouver,Two bedroom units,2019,9,1748.0
Vancouver,Two bedroom units,2019,9,1750.0
Vancouver,Two bedroom units,2019,10,1752.0
Vancouver,Two bedroom units,2019,10,1881.0
Vancouver,Two bedroom units,2019,10,1748.0
Vancouver,Two bedroom units,2019,10,1750.0
Vancouver,Two bedroom units,2019,11,1752.0
Vancouver,Two bedroom units,2019,11,1881.0
Vancouver,Two bedroom units,2019,11,1748.0
Vancouver,Two bedroom units,2019,11,1750.0
Vancouver,Two bedroom units,2019,12,1752.0
Vancouver,Two bedroom units,2019,12,1881.0
Vancouver,Two bedroom units,2019,12,1748.0
Vancouver,Two bedroom units,2019,12,1750.0
Vancouver,Two bedroom units,2020,1,1799.0
Vancouver,Two bedroom units,2020,1,2106.0
Vancouver,Two bedroom units,2020,1,1792.0
Vancouver,Two bedroom units,2020,1,1793.0
Vancouver,Two bedroom units,2020,2,1799.0
Vancouver,Two bedroom units,2020,2,2106.0
Vancouver,Two bedroom units,2020,2,1792.0
Vancouver,Two bedroom units,2020,2,1793.0
Vancouver,Two bedroom units,2020,3,1799.0
Vancouver,Two bedroom units,2020,3,2106.0
Vancouver,Two bedroom units,2020,3,1792.0
Vancouver,Two bedroom units,2020,3,1793.0
Vancouver,Two bedroom units,2020,4,1799.0
Vancouver,Two bedroom units,2020,4,2106.0
Vancouver,Two bedroom units,2020,4,1792.0
Vancouver,Two bedroom units,2020,4,1793.0
Vancouver,Two bedroom units,2020,5,1799.0
Vancouver,Two bedroom units,2020,5,2106.0
Vancouver,Two bedroom units,2020,5,1792.0
Vancouver,Two bedroom units,2020,5,1793.0
Vancouver,Two bedroom units,2020,6,1799.0
Vancouver,Two bedroom units,2020,6,2106.0
Vancouver,Two bedroom units,2020,6,1792.0
Vancouver,Two bedroom units,2020,6,1793.0
Vancouver,Two bedroom units,2020,7,1799.0
Vancouver,Two bedroom units,2020,7,2106.0
Vancouver,Two bedroom units,2020,7,1792.0
Vancouver,Two bedroom units,2020,7,1793.0
Vancouver,Two bedroom units,2020,8,1799.0
Vancouver,Two bedroom units,2020,8,2106.0
Vancouver,Two bedroom units,2020,8,1792.0
Vancouver,Two bedroom units,2020,8,1793.0
Vancouver,Two bedroom units,2020,9,1799.0
Vancouver,Two bedroom units,2020,9,2106.0
Vancouver,Two bedroom units,2020,9,1792.0
Vancouver,Two bedroom units,2020,9,1793.0
Vancouver,Two bedroom units,2020,10,1799.0
Vancouver,Two bedroom units,2020,10,2106.0
Vancouver,Two bedroom units,2020,10,1792.0
Vancouver,Two bedroom units,2020,10,1793.0
Vancouver,Two bedroom units,2020,11,1799.0
Vancouver,Two bedroom units,2020,11,2106.0
Vancouver,Two bedroom units,2020,11,1792.0
Vancouver,Two bedroom units,2020,11,1793.0
Vancouver,Two bedroom units,2020,12,1799.0
Vancouver,Two bedroom units,2020,12,2106.0
Vancouver,Two bedroom units,2020,12,1792.0
Vancouver,Two bedroom units,2020,12,1793.0
Vancouver,Two bedroom units,2021,1,1830.0
Vancouver,Two bedroom units,2021,1,2048.0
Vancouver,Two bedroom units,2021,1,1824.0
Vancouver,Two bedroom units,2021,1,1828.0
Vancouver,Two bedroom units,2021,2,1830.0
Vancouver,Two bedroom units,2021,2,2048.0
Vancouver,Two bedroom units,2021,2,1824.0
Vancouver,Two bedroom units,2021,2,1828.0
Vancouver,Two bedroom units,2021,3,1830.0
Vancouver,Two bedroom units,2021,3,2048.0
Vancouver,Two bedroom units,2021,3,1824.0
Vancouver,Two bedroom units,2021,3,1828.0
Vancouver,Two bedroom units,2021,4,1830.0
Vancouver,Two bedroom units,2021,4,2048.0
Vancouver,Two bedroom units,2021,4,1824.0
Vancouver,Two bedroom units,2021,4,1828.0
Vancouver,Two bedroom units,2021,5,1830.0
Vancouver,Two bedroom units,2021,5,2048.0
Vancouver,Two bedroom units,2021,5,1824.0
Vancouver,Two bedroom units,2021,5,1828.0
Vancouver,Two bedroom units,2021,6,1830.0
Vancouver,Two bedroom units,2021,6,2048.0
Vancouver,Two bedroom units,2021,6,1824.0
Vancouver,Two bedroom units,2021,6,1828.0
Vancouver,Two bedroom units,2021,7,1830.0
Vancouver,Two bedroom units,2021,7,2048.0
Vancouver,Two bedroom units,2021,7,1824.0
Vancouver,Two bedroom units,2021,7,1828.0
Vancouver,Two bedroom units,2021,8,1830.0
Vancouver,Two bedroom units,2021,8,2048.0
Vancouver,Two bedroom units,2021,8,1824.0
Vancouver,Two bedroom units,2021,8,1828.0
Vancouver,Two bedroom units,2021,9,1830.0
Vancouver,Two bedroom units,2021,9,2048.0
Vancouver,Two bedroom units,2021,9,1824.0
Vancouver,Two bedroom units,2021,9,1828.0
Vancouver,Two bedroom units,2021,10,1830.0
Vancouver,Two bedroom units,2021,10,2048.0
Vancouver,Two bedroom units,2021,10,1824.0
Vancouver,Two bedroom units,2021,10,1828.0
Vancouver,Two bedroom units,2021,11,1830.0
Vancouver,Two bedroom units,2021,11,2048.0
Vancouver,Two bedroom units,2021,11,1824.0
Vancouver,Two bedroom units,2021,11,1828.0
Vancouver,Two bedroom units,2021,12,1830.0
Vancouver,Two bedroom units,2021,12,2048.0
Vancouver,Two bedroom units,2021,12,1824.0
Vancouver,Two bedroom units,2021,12,1828.0
Vancouver,Two bedroom units,2022,1,2009.0
Vancouver,Two bedroom units,2022,1,2392.0
Vancouver,Two bedroom units,2022,1,2002.0
Vancouver,Two bedroom units,2022,1,2005.0
Vancouver,Two bedroom units,2022,2,2009.0
Vancouver,Two bedroom units,2022,2,2392.0
Vancouver,Two bedroom units,2022,2,2002.0
Vancouver,Two bedroom units,2022,2,2005.0
Vancouver,Two bedroom units,2022,3,2009.0
Vancouver,Two bedroom units,2022,3,2392.0
Vancouver,Two bedroom units,2022,3,2002.0
Vancouver,Two bedroom units,2022,3,2005.0
Vancouver,Two bedroom units,2022,4,2009.0
Vancouver,Two bedroom units,2022,4,2392.0
Vancouver,Two bedroom units,2022,4,2002.0
Vancouver,Two bedroom units,2022,4,2005.0
Vancouver,Two bedroom units,2022,5,2009.0
Vancouver,Two bedroom units,2022,5,2392.0
Vancouver,Two bedroom units,2022,5,2002.0
Vancouver,Two bedroom units,2022,5,2005.0
Vancouver,Two bedroom units,2022,6,2009.0
Vancouver,Two bedroom units,2022,6,2392.0
Vancouver,Two bedroom units,2022,6,2002.0
Vancouver,Two bedroom units,2022,6,2005.0
Vancouver,Two bedroom units,2022,7,2009.0
Vancouver,Two bedroom units,2022,7,2392.0
Vancouver,Two bedroom units,2022,7,2002.0
Vancouver,Two bedroom units,2022,7,2005.0
Vancouver,Two bedroom units,2022,8,2009.0
Vancouver,Two bedroom units,2022,8,2392.0
Vancouver,Two bedroom units,2022,8,2002.0
Vancouver,Two bedroom units,2022,8,2005.0
Vancouver,Two bedroom units,2022,9,2009.0
Vancouver,Two bedroom units,2022,9,2392.0
Vancouver,Two bedroom units,2022,9,2002.0
Vancouver,Two bedroom units,2022,9,2005.0
Vancouver,Two bedroom units,2022,10,2009.0
Vancouver,Two bedroom units,2022,10,2392.0
Vancouver,Two bedroom units,2022,10,2002.0
Vancouver,Two bedroom units,2022,10,2005.0
Vancouver,Two bedroom units,2022,11,2009.0
Vancouver,Two bedroom units,2022,11,2392.0
Vancouver,Two bedroom units,2022,11,2002.0
Vancouver,Two bedroom units,2022,11,2005.0
Vancouver,Two bedroom units,2022,12,2009.0
Vancouver,Two bedroom units,2022,12,2392.0
Vancouver,Two bedroom units,2022,12,2002.0
Vancouver,Two bedroom units,2022,12,2005.0
Vancouver,Two bedroom units,2023,1,2187.0
Vancouver,Two bedroom units,2023,1,2478.0
Vancouver,Two bedroom units,2023,1,2181.0
Vancouver,Two bedroom units,2023,1,2186.0
Vancouver,Two bedroom units,2023,2,2187.0
Vancouver,Two bedroom units,2023,2,2478.0
Vancouver,Two bedroom units,2023,2,2181.0
Vancouver,Two bedroom units,2023,2,2186.0
Vancouver,Two bedroom units,2023,3,2187.0
Vancouver,Two bedroom units,2023,3,2478.0
Vancouver,Two bedroom units,2023,3,2181.0
Vancouver,Two bedroom units,2023,3,2186.0
Vancouver,Two bedroom units,2023,4,2187.0
Vancouver,Two bedroom units,2023,4,2478.0
Vancouver,Two bedroom units,2023,4,2181.0
Vancouver,Two bedroom units,2023,4,2186.0
Vancouver,Two bedroom units,2023,5,2187.0
Vancouver,Two bedroom units,2023,5,2478.0
Vancouver,Two bedroom units,2023,5,2181.0
Vancouver,Two bedroom units,2023,5,2186.0
Vancouver,Two bedroom units,2023,6,2187.0
Vancouver,Two bedroom units,2023,6,2478.0
Vancouver,Two bedroom units,2023,6,2181.0
Vancouver,Two bedroom units,2023,6,2186.0
Vancouver,Two bedroom units,2023,7,2187.0
Vancouver,Two bedroom units,2023,7,2478.0
Vancouver,Two bedroom units,2023,7,2181.0
Vancouver,Two bedroom units,2023,7,2186.0
Vancouver,Two bedroom units,2023,8,2187.0
Vancouver,Two bedroom units,2023,8,2478.0
Vancouver,Two bedroom units,2023,8,2181.0
Vancouver,Two bedroom units,2023,8,2186.0
Vancouver,Two bedroom units,2023,9,2187.0
Vancouver,Two bedroom units,2023,9,2478.0
Vancouver,Two bedroom units,2023,9,2181.0
Vancouver,Two bedroom units,2023,9,2186.0
Vancouver,Two bedroom units,2023,10,2187.0
Vancouver,Two bedroom units,2023,10,2478.0
Vancouver,Two bedroom units,2023,10,2181.0
Vancouver,Two bedroom units,2023,10,2186.0
Vancouver,Two bedroom units,2023,11,2187.0
Vancouver,Two bedroom units,2023,11,2478.0
Vancouver,Two bedroom units,2023,11,2181.0
Vancouver,Two bedroom units,2023,11,2186.0
Vancouver,Two bedroom units,2023,12,2187.0
Vancouver,Two bedroom units,2023,12,2478.0
Vancouver,Two bedroom units,2023,12,2181.0
Vancouver,Two bedroom units,2023,12,2186.0
Vancouver,Two bedroom units,2024,1,2313.0
Vancouver,Two bedroom units,2024,1,2269.0
Vancouver,Two bedroom units,2024,1,2314.0
Vancouver,Two bedroom units,2024,1,2315.0
Vancouver,Two bedroom units,2024,2,2313.0
Vancouver,Two bedroom units,2024,2,2269.0
Vancouver,Two bedroom units,2024,2,2314.0
Vancouver,Two bedroom units,2024,2,2315.0
Vancouver,Two bedroom units,2024,3,2313.0
Vancouver,Two bedroom units,2024,3,2269.0
Vancouver,Two bedroom units,2024,3,2314.0
Vancouver,Two bedroom units,2024,3,2315.0
Vancouver,Two bedroom units,2024,4,2313.0
Vancouver,Two bedroom units,2024,4,2269.0
Vancouver,Two bedroom units,2024,4,2314.0
Vancouver,Two bedroom units,2024,4,2315.0
Vancouver,Two bedroom units,2024,5,2313.0
Vancouver,Two bedroom units,2024,5,2269.0
Vancouver,Two bedroom units,2024,5,2314.0
Vancouver,Two bedroom units,2024,5,2315.0
Vancouver,Two bedroom units,2024,6,2313.0
Vancouver,Two bedroom units,2024,6,2269.0
Vancouver,Two bedroom units,2024,6,2314.0
Vancouver,Two bedroom units,2024,6,2315.0
Vancouver,Two bedroom units,2024,7,2313.0
Vancouver,Two bedroom units,2024,7,2269.0
Vancouver,Two bedroom units,2024,7,2314.0
Vancouver,Two bedroom units,2024,7,2315.0
Vancouver,Two bedroom units,2024,8,2313.0
Vancouver,Two bedroom units,2024,8,2269.0
Vancouver,Two bedroom units,2024,8,2314.0
Vancouver,Two bedroom units,2024,8,2315.0
Vancouver,Two bedroom units,2024,9,2313.0
Vancouver,Two bedroom units,2024,9,2269.0
Vancouver,Two bedroom units,2024,9,2314.0
Vancouver,Two bedroom units,2024,9,2315.0
Vancouver,Two bedroom units,2024,10,2313.0
Vancouver,Two bedroom units,2024,10,2269.0
Vancouver,Two bedroom units,2024,10,2314.0
Vancouver,Two bedroom units,2024,10,2315.0
Vancouver,Two bedroom units,2024,11,2313.0
Vancouver,Two bedroom units,2024,11,2269.0
Vancouver,Two bedroom units,2024,11,2314.0
Vancouver,Two bedroom units,2024,11,2315.0
Vancouver,Two bedroom units,2024,12,2313.0
Vancouver,Two bedroom units,2024,12,2269.0
Vancouver,Two bedroom units,2024,12,2314.0
Vancouver,Two bedroom units,2024,12,2315.0
Vancouver,Three bedroom units,2018,1,1845.0
Vancouver,Three bedroom units,2018,1,1755.0
Vancouver,Three bedroom units,2018,1,1921.0
Vancouver,Three bedroom units,2018,1,1934.0
Vancouver,Three bedroom units,2018,2,1845.0
Vancouver,Three bedroom units,2018,2,1755.0
Vancouver,Three bedroom units,2018,2,1921.0
Vancouver,Three bedroom units,2018,2,1934.0
Vancouver,Three bedroom units,2018,3,1845.0
Vancouver,Three bedroom units,2018,3,1755.0
Vancouver,Three bedroom units,2018,3,1921.0
Vancouver,Three bedroom units,2018,3,1934.0
Vancouver,Three bedroom units,2018,4,1845.0
Vancouver,Three bedroom units,2018,4,1755.0
Vancouver,Three bedroom units,2018,4,1921.0
Vancouver,Three bedroom units,2018,4,1934.0
Vancouver,Three bedroom units,2018,5,1845.0
Vancouver,Three bedroom units,2018,5,1755.0
Vancouver,Three bedroom units,2018,5,1921.0
Vancouver,Three bedroom units,2018,5,1934.0
Vancouver,Three bedroom units,2018,6,1845.0
Vancouver,Three bedroom units,2018,6,1755.0
Vancouver,Three bedroom units,2018,6,1921.0
Vancouver,Three bedroom units,2018,6,1934.0
Vancouver,Three bedroom units,2018,7,1845.0
Vancouver,Three bedroom units,2018,7,1755.0
Vancouver,Three bedroom units,2018,7,1921.0
Vancouver,Three bedroom units,2018,7,1934.0
Vancouver,Three bedroom units,2018,8,1845.0
Vancouver,Three bedroom units,2018,8,1755.0
Vancouver,Three bedroom units,2018,8,1921.0
Vancouver,Three bedroom units,2018,8,1934.0
Vancouver,Three bedroom units,2018,9,1845.0
Vancouver,Three bedroom units,2018,9,1755.0
Vancouver,Three bedroom units,2018,9,1921.0
Vancouver,Three bedroom units,2018,9,1934.0
Vancouver,Three bedroom units,2018,10,1845.0
Vancouver,Three bedroom units,2018,10,1755.0
Vancouver,Three bedroom units,2018,10,1921.0
Vancouver,Three bedroom units,2018,10,1934.0
Vancouver,Three bedroom units,2018,11,1845.0
Vancouver,Three bedroom units,2018,11,1755.0
Vancouver,Three bedroom units,2018,11,1921.0
Vancouver,Three bedroom units,2018,11,1934.0
Vancouver,Three bedroom units,2018,12,1845.0
Vancouver,Three bedroom units,2018,12,1755.0
Vancouver,Three bedroom units,2018,12,1921.0
Vancouver,Three bedroom units,2018,12,1934.0
Vancouver,Three bedroom units,2019,1,1990.0
Vancouver,Three bedroom units,2019,1,1907.0
Vancouver,Three bedroom units,2019,1,2063.0
Vancouver,Three bedroom units,2019,1,2076.0
Vancouver,Three bedroom units,2019,2,1990.0
Vancouver,Three bedroom units,2019,2,1907.0
Vancouver,Three bedroom units,2019,2,2063.0
Vancouver,Three bedroom units,2019,2,2076.0
Vancouver,Three bedroom units,2019,3,1990.0
Vancouver,Three bedroom units,2019,3,1907.0
Vancouver,Three bedroom units,2019,3,2063.0
Vancouver,Three bedroom units,2019,3,2076.0
Vancouver,Three bedroom units,2019,4,1990.0
Vancouver,Three bedroom units,2019,4,1907.0
Vancouver,Three bedroom units,2019,4,2063.0
Vancouver,Three bedroom units,2019,4,2076.0
Vancouver,Three bedroom units,2019,5,1990.0
Vancouver,Three bedroom units,2019,5,1907.0
Vancouver,Three bedroom units,2019,5,2063.0
Vancouver,Three bedroom units,2019,5,2076.0
Vancouver,Three bedroom units,2019,6,1990.0
Vancouver,Three bedroom units,2019,6,1907.0
Vancouver,Three bedroom units,2019,6,2063.0
Vancouver,Three bedroom units,2019,6,2076.0
Vancouver,Three bedroom units,2019,7,1990.0
