"REF_DATE","GEO","DGUID","Tenure including social and affordable housing","Housing suitability and dwelling condition","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Alberta","2021A000248","Renter","Total, housing suitability","Number of households","Number","223","units","0","v1594716566","40.3.1.1","411700","","","","0"
"2021","Alberta","2021A000248","Renter","Total, housing suitability","Number of households","Number","223","units","0","v1594716566","40.3.1.1","447600","","","","0"
"2022","Alberta","2021A000248","Renter","Total, housing suitability","Number of households","Number","223","units","0","v1594716566","40.3.1.1","468000","","","","0"
"2018","Alberta","2021A000248","Renter","Total, housing suitability","Percentage of households","Percent","239","units","0","v1594716587","40.3.1.4","100.0","","","","1"
"2021","Alberta","2021A000248","Renter","Total, housing suitability","Percentage of households","Percent","239","units","0","v1594716587","40.3.1.4","100.0","","","","1"
"2022","Alberta","2021A000248","Renter","Total, housing suitability","Percentage of households","Percent","239","units","0","v1594716587","40.3.1.4","100.0","","","","1"
"2018","Alberta","2021A000248","Renter","Suitable","Number of households","Number","223","units","0","v1594716567","40.3.2.1","369200","","","","0"
"2021","Alberta","2021A000248","Renter","Suitable","Number of households","Number","223","units","0","v1594716567","40.3.2.1","405800","","","","0"
"2022","Alberta","2021A000248","Renter","Suitable","Number of households","Number","223","units","0","v1594716567","40.3.2.1","425400","","","","0"
"2018","Alberta","2021A000248","Renter","Suitable","Percentage of households","Percent","239","units","0","v1594716588","40.3.2.4","89.7","","","","1"
"2021","Alberta","2021A000248","Renter","Suitable","Percentage of households","Percent","239","units","0","v1594716588","40.3.2.4","90.7","","","","1"
"2022","Alberta","2021A000248","Renter","Suitable","Percentage of households","Percent","239","units","0","v1594716588","40.3.2.4","90.9","","","","1"
"2018","Alberta","2021A000248","Renter","Not suitable","Number of households","Number","223","units","0","v1594716568","40.3.3.1","42700","","","","0"
"2021","Alberta","2021A000248","Renter","Not suitable","Number of households","Number","223","units","0","v1594716568","40.3.3.1","41700","","","","0"
"2022","Alberta","2021A000248","Renter","Not suitable","Number of households","Number","223","units","0","v1594716568","40.3.3.1","42600","","","","0"
"2018","Alberta","2021A000248","Renter","Not suitable","Percentage of households","Percent","239","units","0","v1594716589","40.3.3.4","10.3","","","","1"
"2021","Alberta","2021A000248","Renter","Not suitable","Percentage of households","Percent","239","units","0","v1594716589","40.3.3.4","9.3","","","","1"
"2022","Alberta","2021A000248","Renter","Not suitable","Percentage of households","Percent","239","units","0","v1594716589","40.3.3.4","9.1","","","","1"
"2018","Alberta","2021A000248","Renter","Total, dwelling condition","Number of households","Number","223","units","0","v1594716569","40.3.4.1","411800","","","","0"
"2021","Alberta","2021A000248","Renter","Total, dwelling condition","Number of households","Number","223","units","0","v1594716569","40.3.4.1","447500","","","","0"
"2022","Alberta","2021A000248","Renter","Total, dwelling condition","Number of households","Number","223","units","0","v1594716569","40.3.4.1","468000","","","","0"
"2018","Alberta","2021A000248","Renter","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594716590","40.3.4.4","100.0","","","","1"
"2021","Alberta","2021A000248","Renter","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594716590","40.3.4.4","100.0","","","","1"
"2022","Alberta","2021A000248","Renter","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594716590","40.3.4.4","100.0","","","","1"
"2018","Alberta","2021A000248","Renter","Regular maintenance needed","Number of households","Number","223","units","0","v1594716570","40.3.5.1","293500","","","","0"
"2021","Alberta","2021A000248","Renter","Regular maintenance needed","Number of households","Number","223","units","0","v1594716570","40.3.5.1","318500","","","","0"
"2022","Alberta","2021A000248","Renter","Regular maintenance needed","Number of households","Number","223","units","0","v1594716570","40.3.5.1","329500","","","","0"
"2018","Alberta","2021A000248","Renter","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594716591","40.3.5.4","71.0","","","","1"
"2021","Alberta","2021A000248","Renter","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594716591","40.3.5.4","71.0","","","","1"
"2022","Alberta","2021A000248","Renter","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594716591","40.3.5.4","70.0","","","","1"
"2018","Alberta","2021A000248","Renter","Minor repairs needed","Number of households","Number","223","units","0","v1594716571","40.3.6.1","91900","","","","0"
"2021","Alberta","2021A000248","Renter","Minor repairs needed","Number of households","Number","223","units","0","v1594716571","40.3.6.1","99500","","","","0"
"2022","Alberta","2021A000248","Renter","Minor repairs needed","Number of households","Number","223","units","0","v1594716571","40.3.6.1","101200","","","","0"
"2018","Alberta","2021A000248","Renter","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594716592","40.3.6.4","22.0","","","","1"
"2021","Alberta","2021A000248","Renter","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594716592","40.3.6.4","22.0","","","","1"
"2022","Alberta","2021A000248","Renter","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594716592","40.3.6.4","22.0","","","","1"
"2018","Alberta","2021A000248","Renter","Major repairs needed","Number of households","Number","223","units","0","v1594716572","40.3.7.1","26400","","","","0"
"2021","Alberta","2021A000248","Renter","Major repairs needed","Number of households","Number","223","units","0","v1594716572","40.3.7.1","29500","","","","0"
"2022","Alberta","2021A000248","Renter","Major repairs needed","Number of households","Number","223","units","0","v1594716572","40.3.7.1","37500","","","","0"
"2018","Alberta","2021A000248","Renter","Major repairs needed","Percentage of households","Percent","239","units","0","v1594716593","40.3.7.4","6.4","","","","1"
"2021","Alberta","2021A000248","Renter","Major repairs needed","Percentage of households","Percent","239","units","0","v1594716593","40.3.7.4","6.6","","","","1"
"2022","Alberta","2021A000248","Renter","Major repairs needed","Percentage of households","Percent","239","units","0","v1594716593","40.3.7.4","8.0","","","","1"
"2018","British Columbia","2021A000259","Total, tenure","Total, housing suitability","Number of households","Number","223","units","0","v1594717532","45.1.1.1","2004400","","","","0"
"2021","British Columbia","2021A000259","Total, tenure","Total, housing suitability","Number of households","Number","223","units","0","v1594717532","45.1.1.1","2077200","","","","0"
"2022","British Columbia","2021A000259","Total, tenure","Total, housing suitability","Number of households","Number","223","units","0","v1594717532","45.1.1.1","2149600","","","","0"
"2018","British Columbia","2021A000259","Total, tenure","Total, housing suitability","Percentage of households","Percent","239","units","0","v1594717553","45.1.1.4","100.0","","","","1"
"2021","British Columbia","2021A000259","Total, tenure","Total, housing suitability","Percentage of households","Percent","239","units","0","v1594717553","45.1.1.4","100.0","","","","1"
"2022","British Columbia","2021A000259","Total, tenure","Total, housing suitability","Percentage of households","Percent","239","units","0","v1594717553","45.1.1.4","100.0","","","","1"
"2018","British Columbia","2021A000259","Total, tenure","Suitable","Number of households","Number","223","units","0","v1594717533","45.1.2.1","1902400","","","","0"
"2021","British Columbia","2021A000259","Total, tenure","Suitable","Number of households","Number","223","units","0","v1594717533","45.1.2.1","1994600","","","","0"
"2022","British Columbia","2021A000259","Total, tenure","Suitable","Number of households","Number","223","units","0","v1594717533","45.1.2.1","2027600","","","","0"
"2018","British Columbia","2021A000259","Total, tenure","Suitable","Percentage of households","Percent","239","units","0","v1594717554","45.1.2.4","94.9","","","","1"
"2021","British Columbia","2021A000259","Total, tenure","Suitable","Percentage of households","Percent","239","units","0","v1594717554","45.1.2.4","96.0","","","","1"
"2022","British Columbia","2021A000259","Total, tenure","Suitable","Percentage of households","Percent","239","units","0","v1594717554","45.1.2.4","94.3","","","","1"
"2018","British Columbia","2021A000259","Total, tenure","Not suitable","Number of households","Number","223","units","0","v1594717534","45.1.3.1","101900","","","","0"
"2021","British Columbia","2021A000259","Total, tenure","Not suitable","Number of households","Number","223","units","0","v1594717534","45.1.3.1","82500","","","","0"
"2022","British Columbia","2021A000259","Total, tenure","Not suitable","Number of households","Number","223","units","0","v1594717534","45.1.3.1","122000","","","","0"
"2018","British Columbia","2021A000259","Total, tenure","Not suitable","Percentage of households","Percent","239","units","0","v1594717555","45.1.3.4","5.1","","","","1"
"2021","British Columbia","2021A000259","Total, tenure","Not suitable","Percentage of households","Percent","239","units","0","v1594717555","45.1.3.4","4.0","","","","1"
"2022","British Columbia","2021A000259","Total, tenure","Not suitable","Percentage of households","Percent","239","units","0","v1594717555","45.1.3.4","5.7","","","","1"
"2018","British Columbia","2021A000259","Total, tenure","Total, dwelling condition","Number of households","Number","223","units","0","v1594717535","45.1.4.1","2004300","","","","0"
"2021","British Columbia","2021A000259","Total, tenure","Total, dwelling condition","Number of households","Number","223","units","0","v1594717535","45.1.4.1","2077200","","","","0"
"2022","British Columbia","2021A000259","Total, tenure","Total, dwelling condition","Number of households","Number","223","units","0","v1594717535","45.1.4.1","2149700","","","","0"
"2018","British Columbia","2021A000259","Total, tenure","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594717556","45.1.4.4","100.0","","","","1"
"2021","British Columbia","2021A000259","Total, tenure","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594717556","45.1.4.4","100.0","","","","1"
"2022","British Columbia","2021A000259","Total, tenure","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594717556","45.1.4.4","100.0","","","","1"
"2018","British Columbia","2021A000259","Total, tenure","Regular maintenance needed","Number of households","Number","223","units","0","v1594717536","45.1.5.1","1446800","","","","0"
"2021","British Columbia","2021A000259","Total, tenure","Regular maintenance needed","Number of households","Number","223","units","0","v1594717536","45.1.5.1","1493500","","","","0"
"2022","British Columbia","2021A000259","Total, tenure","Regular maintenance needed","Number of households","Number","223","units","0","v1594717536","45.1.5.1","1530200","","","","0"
"2018","British Columbia","2021A000259","Total, tenure","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594717557","45.1.5.4","72.0","","","","1"
"2021","British Columbia","2021A000259","Total, tenure","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594717557","45.1.5.4","72.0","","","","1"
"2022","British Columbia","2021A000259","Total, tenure","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594717557","45.1.5.4","71.0","","","","1"
"2018","British Columbia","2021A000259","Total, tenure","Minor repairs needed","Number of households","Number","223","units","0","v1594717537","45.1.6.1","414900","","","","0"
"2021","British Columbia","2021A000259","Total, tenure","Minor repairs needed","Number of households","Number","223","units","0","v1594717537","45.1.6.1","441900","","","","0"
"2022","British Columbia","2021A000259","Total, tenure","Minor repairs needed","Number of households","Number","223","units","0","v1594717537","45.1.6.1","474500","","","","0"
"2018","British Columbia","2021A000259","Total, tenure","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594717558","45.1.6.4","21.0","","","","1"
"2021","British Columbia","2021A000259","Total, tenure","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594717558","45.1.6.4","21.0","","","","1"
"2022","British Columbia","2021A000259","Total, tenure","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594717558","45.1.6.4","22.0","","","","1"
"2018","British Columbia","2021A000259","Total, tenure","Major repairs needed","Number of households","Number","223","units","0","v1594717538","45.1.7.1","142800","","","","0"
"2021","British Columbia","2021A000259","Total, tenure","Major repairs needed","Number of households","Number","223","units","0","v1594717538","45.1.7.1","141800","","","","0"
"2022","British Columbia","2021A000259","Total, tenure","Major repairs needed","Number of households","Number","223","units","0","v1594717538","45.1.7.1","145000","","","","0"
"2018","British Columbia","2021A000259","Total, tenure","Major repairs needed","Percentage of households","Percent","239","units","0","v1594717559","45.1.7.4","7.1","","","","1"
"2021","British Columbia","2021A000259","Total, tenure","Major repairs needed","Percentage of households","Percent","239","units","0","v1594717559","45.1.7.4","6.8","","","","1"
"2022","British Columbia","2021A000259","Total, tenure","Major repairs needed","Percentage of households","Percent","239","units","0","v1594717559","45.1.7.4","6.7","","","","1"
"2018","British Columbia","2021A000259","Owner","Total, housing suitability","Number of households","Number","223","units","0","v1594717574","45.2.1.1","1348000","","","","0"
"2021","British Columbia","2021A000259","Owner","Total, housing suitability","Number of households","Number","223","units","0","v1594717574","45.2.1.1","1388400","","","","0"
"2022","British Columbia","2021A000259","Owner","Total, housing suitability","Number of households","Number","223","units","0","v1594717574","45.2.1.1","1351700","","","","0"
"2018","British Columbia","2021A000259","Owner","Total, housing suitability","Percentage of households","Percent","239","units","0","v1594717595","45.2.1.4","100.0","","","","1"
"2021","British Columbia","2021A000259","Owner","Total, housing suitability","Percentage of households","Percent","239","units","0","v1594717595","45.2.1.4","100.0","","","","1"
"2022","British Columbia","2021A000259","Owner","Total, housing suitability","Percentage of households","Percent","239","units","0","v1594717595","45.2.1.4","100.0","","","","1"
"2018","British Columbia","2021A000259","Owner","Suitable","Number of households","Number","223","units","0","v1594717575","45.2.2.1","1305600","","","","0"
"2021","British Columbia","2021A000259","Owner","Suitable","Number of households","Number","223","units","0","v1594717575","45.2.2.1","1350700","","","","0"
"2022","British Columbia","2021A000259","Owner","Suitable","Number of households","Number","223","units","0","v1594717575","45.2.2.1","1302500","","","","0"
"2018","British Columbia","2021A000259","Owner","Suitable","Percentage of households","Percent","239","units","0","v1594717596","45.2.2.4","96.9","","","","1"
"2021","British Columbia","2021A000259","Owner","Suitable","Percentage of households","Percent","239","units","0","v1594717596","45.2.2.4","97.3","","","","1"
"2022","British Columbia","2021A000259","Owner","Suitable","Percentage of households","Percent","239","units","0","v1594717596","45.2.2.4","96.4","","","","1"
"2018","British Columbia","2021A000259","Owner","Not suitable","Number of households","Number","223","units","0","v1594717576","45.2.3.1","42400","","","","0"
"2021","British Columbia","2021A000259","Owner","Not suitable","Number of households","Number","223","units","0","v1594717576","45.2.3.1","37700","","","","0"
"2022","British Columbia","2021A000259","Owner","Not suitable","Number of households","Number","223","units","0","v1594717576","45.2.3.1","49200","","","","0"
"2018","British Columbia","2021A000259","Owner","Not suitable","Percentage of households","Percent","239","units","0","v1594717597","45.2.3.4","3.1","","","","1"
"2021","British Columbia","2021A000259","Owner","Not suitable","Percentage of households","Percent","239","units","0","v1594717597","45.2.3.4","2.7","","","","1"
"2022","British Columbia","2021A000259","Owner","Not suitable","Percentage of households","Percent","239","units","0","v1594717597","45.2.3.4","3.6","","","","1"
"2018","British Columbia","2021A000259","Owner","Total, dwelling condition","Number of households","Number","223","units","0","v1594717577","45.2.4.1","1347900","","","","0"
"2021","British Columbia","2021A000259","Owner","Total, dwelling condition","Number of households","Number","223","units","0","v1594717577","45.2.4.1","1388400","","","","0"
"2022","British Columbia","2021A000259","Owner","Total, dwelling condition","Number of households","Number","223","units","0","v1594717577","45.2.4.1","1351700","","","","0"
"2018","British Columbia","2021A000259","Owner","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594717598","45.2.4.4","100.0","","","","1"
"2021","British Columbia","2021A000259","Owner","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594717598","45.2.4.4","100.0","","","","1"
"2022","British Columbia","2021A000259","Owner","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594717598","45.2.4.4","100.0","","","","1"
"2018","British Columbia","2021A000259","Owner","Regular maintenance needed","Number of households","Number","223","units","0","v1594717578","45.2.5.1","1008100","","","","0"
"2021","British Columbia","2021A000259","Owner","Regular maintenance needed","Number of households","Number","223","units","0","v1594717578","45.2.5.1","1016600","","","","0"
"2022","British Columbia","2021A000259","Owner","Regular maintenance needed","Number of households","Number","223","units","0","v1594717578","45.2.5.1","980400","","","","0"
"2018","British Columbia","2021A000259","Owner","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594717599","45.2.5.4","75.0","","","","1"
"2021","British Columbia","2021A000259","Owner","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594717599","45.2.5.4","73.0","","","","1"
"2022","British Columbia","2021A000259","Owner","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594717599","45.2.5.4","73.0","","","","1"
"2018","British Columbia","2021A000259","Owner","Minor repairs needed","Number of households","Number","223","units","0","v1594717579","45.2.6.1","255600","","","","0"
"2021","British Columbia","2021A000259","Owner","Minor repairs needed","Number of households","Number","223","units","0","v1594717579","45.2.6.1","291400","","","","0"
"2022","British Columbia","2021A000259","Owner","Minor repairs needed","Number of households","Number","223","units","0","v1594717579","45.2.6.1","291000","","","","0"
"2018","British Columbia","2021A000259","Owner","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594717600","45.2.6.4","19.0","","","","1"
"2021","British Columbia","2021A000259","Owner","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594717600","45.2.6.4","21.0","","","","1"
"2022","British Columbia","2021A000259","Owner","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594717600","45.2.6.4","22.0","","","","1"
"2018","British Columbia","2021A000259","Owner","Major repairs needed","Number of households","Number","223","units","0","v1594717580","45.2.7.1","84200","","","","0"
"2021","British Columbia","2021A000259","Owner","Major repairs needed","Number of households","Number","223","units","0","v1594717580","45.2.7.1","80400","","","","0"
"2022","British Columbia","2021A000259","Owner","Major repairs needed","Number of households","Number","223","units","0","v1594717580","45.2.7.1","80300","","","","0"
"2018","British Columbia","2021A000259","Owner","Major repairs needed","Percentage of households","Percent","239","units","0","v1594717601","45.2.7.4","6.3","","","","1"
"2021","British Columbia","2021A000259","Owner","Major repairs needed","Percentage of households","Percent","239","units","0","v1594717601","45.2.7.4","5.8","","","","1"
"2022","British Columbia","2021A000259","Owner","Major repairs needed","Percentage of households","Percent","239","units","0","v1594717601","45.2.7.4","5.9","","","","1"
"2018","British Columbia","2021A000259","Renter","Total, housing suitability","Number of households","Number","223","units","0","v1594717616","45.3.1.1","656400","","","","0"
"2021","British Columbia","2021A000259","Renter","Total, housing suitability","Number of households","Number","223","units","0","v1594717616","45.3.1.1","688800","","","","0"
"2022","British Columbia","2021A000259","Renter","Total, housing suitability","Number of households","Number","223","units","0","v1594717616","45.3.1.1","797900","","","","0"
"2018","British Columbia","2021A000259","Renter","Total, housing suitability","Percentage of households","Percent","239","units","0","v1594717637","45.3.1.4","100.0","","","","1"
"2021","British Columbia","2021A000259","Renter","Total, housing suitability","Percentage of households","Percent","239","units","0","v1594717637","45.3.1.4","100.0","","","","1"
"2022","British Columbia","2021A000259","Renter","Total, housing suitability","Percentage of households","Percent","239","units","0","v1594717637","45.3.1.4","100.0","","","","1"
"2018","British Columbia","2021A000259","Renter","Suitable","Number of households","Number","223","units","0","v1594717617","45.3.2.1","596800","","","","0"
"2021","British Columbia","2021A000259","Renter","Suitable","Number of households","Number","223","units","0","v1594717617","45.3.2.1","643900","","","","0"
"2022","British Columbia","2021A000259","Renter","Suitable","Number of households","Number","223","units","0","v1594717617","45.3.2.1","725100","","","","0"
"2018","British Columbia","2021A000259","Renter","Suitable","Percentage of households","Percent","239","units","0","v1594717638","45.3.2.4","90.9","","","","1"
"2021","British Columbia","2021A000259","Renter","Suitable","Percentage of households","Percent","239","units","0","v1594717638","45.3.2.4","93.5","","","","1"
"2022","British Columbia","2021A000259","Renter","Suitable","Percentage of households","Percent","239","units","0","v1594717638","45.3.2.4","90.9","","","","1"
"2018","British Columbia","2021A000259","Renter","Not suitable","Number of households","Number","223","units","0","v1594717618","45.3.3.1","59600","","","","0"
"2021","British Columbia","2021A000259","Renter","Not suitable","Number of households","Number","223","units","0","v1594717618","45.3.3.1","44900","","","","0"
"2022","British Columbia","2021A000259","Renter","Not suitable","Number of households","Number","223","units","0","v1594717618","45.3.3.1","72800","","","","0"
"2018","British Columbia","2021A000259","Renter","Not suitable","Percentage of households","Percent","239","units","0","v1594717639","45.3.3.4","9.1","","","","1"
"2021","British Columbia","2021A000259","Renter","Not suitable","Percentage of households","Percent","239","units","0","v1594717639","45.3.3.4","6.5","","","","1"
"2022","British Columbia","2021A000259","Renter","Not suitable","Percentage of households","Percent","239","units","0","v1594717639","45.3.3.4","9.1","","","","1"
"2018","British Columbia","2021A000259","Renter","Total, dwelling condition","Number of households","Number","223","units","0","v1594717619","45.3.4.1","656400","","","","0"
"2021","British Columbia","2021A000259","Renter","Total, dwelling condition","Number of households","Number","223","units","0","v1594717619","45.3.4.1","688800","","","","0"
"2022","British Columbia","2021A000259","Renter","Total, dwelling condition","Number of households","Number","223","units","0","v1594717619","45.3.4.1","798000","","","","0"
"2018","British Columbia","2021A000259","Renter","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594717640","45.3.4.4","100.0","","","","1"
"2021","British Columbia","2021A000259","Renter","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594717640","45.3.4.4","100.0","","","","1"
"2022","British Columbia","2021A000259","Renter","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594717640","45.3.4.4","100.0","","","","1"
"2018","British Columbia","2021A000259","Renter","Regular maintenance needed","Number of households","Number","223","units","0","v1594717620","45.3.5.1","438500","","","","0"
"2021","British Columbia","2021A000259","Renter","Regular maintenance needed","Number of households","Number","223","units","0","v1594717620","45.3.5.1","476900","","","","0"
"2022","British Columbia","2021A000259","Renter","Regular maintenance needed","Number of households","Number","223","units","0","v1594717620","45.3.5.1","549800","","","","0"
"2018","British Columbia","2021A000259","Renter","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594717641","45.3.5.4","67.0","","","","1"
"2021","British Columbia","2021A000259","Renter","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594717641","45.3.5.4","69.0","","","","1"
"2022","British Columbia","2021A000259","Renter","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594717641","45.3.5.4","69.0","","","","1"
"2018","British Columbia","2021A000259","Renter","Minor repairs needed","Number of households","Number","223","units","0","v1594717621","45.3.6.1","159500","","","","0"
"2021","British Columbia","2021A000259","Renter","Minor repairs needed","Number of households","Number","223","units","0","v1594717621","45.3.6.1","150500","","","","0"
"2022","British Columbia","2021A000259","Renter","Minor repairs needed","Number of households","Number","223","units","0","v1594717621","45.3.6.1","183500","","","","0"
"2018","British Columbia","2021A000259","Renter","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594717642","45.3.6.4","24.0","","","","1"
"2021","British Columbia","2021A000259","Renter","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594717642","45.3.6.4","22.0","","","","1"
"2022","British Columbia","2021A000259","Renter","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594717642","45.3.6.4","23.0","","","","1"
"2018","British Columbia","2021A000259","Renter","Major repairs needed","Number of households","Number","223","units","0","v1594717622","45.3.7.1","58500","","","","0"
"2021","British Columbia","2021A000259","Renter","Major repairs needed","Number of households","Number","223","units","0","v1594717622","45.3.7.1","61400","","","","0"
"2022","British Columbia","2021A000259","Renter","Major repairs needed","Number of households","Number","223","units","0","v1594717622","45.3.7.1","64700","","","","0"
"2018","British Columbia","2021A000259","Renter","Major repairs needed","Percentage of households","Percent","239","units","0","v1594717643","45.3.7.4","8.9","","","","1"
"2021","British Columbia","2021A000259","Renter","Major repairs needed","Percentage of households","Percent","239","units","0","v1594717643","45.3.7.4","8.9","","","","1"
"2022","British Columbia","2021A000259","Renter","Major repairs needed","Percentage of households","Percent","239","units","0","v1594717643","45.3.7.4","8.1","","","","1"


